XM_012316519.2	LOC100649911
XM_012320358.2	LOC105667115
XM_012320359.2	LOC105667115
XM_012320354.2	LOC105667115
XM_012320357.2	LOC105667115
XM_012320355.2	LOC105667115
XR_001099743.2	LOC105667115
XM_012320353.2	LOC105667115
XM_012320356.2	LOC105667115
XR_001099742.2	LOC105667114
XM_012320364.2	LOC100642195
XM_012320365.2	LOC100642195
XM_012320363.2	LOC100642195
XM_012320362.1	LOC100642195
XM_012320366.2	LOC100642195
XM_012320367.2	LOC100642195
XR_001099744.2	LOC100642679
XM_003393998.3	LOC100642679
XM_003393999.2	LOC100642872
XR_002308277.1	LOC110119778
XM_012320370.2	LOC105667117
XM_012320372.2	LOC105667117
XM_012320375.2	LOC100643111
XM_012320376.2	LOC100648124
XR_002308279.1	LOC110119781
XM_012320377.2	LOC100648124
XM_003394000.3	LOC100642989
XM_003394002.2	LOC100643235
XM_012320379.2	LOC100643356
XR_001099745.2	LOC100643356
XM_012320387.2	LOC105667118
XM_012320381.2	LOC100643559
XM_020866068.1	LOC100643559
XM_012320385.2	LOC100643559
XM_012320383.2	LOC100643559
XM_012320384.2	LOC100643559
XM_003394004.3	LOC100643559
XM_012320382.2	LOC100643559
XM_020866084.1	LOC100643559
XM_012320389.2	LOC100643756
XM_020867517.1	LOC100643756
XM_003394006.3	LOC100643756
XM_003394007.2	LOC100643879
XM_003394044.2	LOC100648237
XM_003394008.3	LOC100644004
XM_003394009.3	LOC100644120
XM_003394010.3	LOC100644243
XM_003394012.3	LOC100644434
XM_003394013.3	LOC100644552
XM_020868324.1	LOC100644552
XR_002308918.1	LOC110120283
XM_012320391.2	LOC100644674
XM_003394014.3	LOC100644674
XM_003394015.3	LOC100644796
XM_003394018.3	LOC100645115
XM_012320397.2	LOC100644919
XM_012320393.2	LOC100644919
XM_012320394.2	LOC100644919
XM_003394016.3	LOC100644919
XM_020866731.1	LOC100648353
XM_003394020.3	LOC100645364
XM_012320401.2	LOC100645364
XM_012320404.2	LOC105667119
XM_012320408.2	LOC105667120
XM_012320410.2	LOC105667120
XM_012320409.2	LOC105667120
XM_012320403.1	LOC100645236
XM_003394021.3	LOC100645481
XM_003394022.3	LOC100645586
XM_003394023.3	LOC100645704
XM_012320413.2	LOC100645903
XM_012320412.2	LOC105667121
XM_003394045.3	LOC100648471
XM_020868329.1	LOC110120284
XM_020868327.1	LOC110120284
XM_020868328.1	LOC110120284
XM_020868325.1	LOC100646017
XM_003394026.2	LOC100646017
XM_003394046.2	LOC100648590
XM_003394047.2	LOC100648702
XM_020868330.1	LOC110120284
XM_012320411.2	LOC100648814
XM_012320414.2	LOC100646136
XM_003394029.3	LOC100646458
XM_003394030.3	LOC100646458
XM_020868331.1	LOC105667122
XM_012320419.2	LOC105667122
XM_012320418.2	LOC100646334
XM_012320417.2	LOC100646334
XM_012320416.2	LOC100646334
XM_003394028.3	LOC100646334
XM_003394031.3	LOC100646649
XM_003394032.3	LOC100646770
XM_012320421.1	LOC100646893
XM_003394033.2	LOC100646893
XM_003394034.3	LOC100647011
XM_003394035.3	LOC100647134
XM_012320425.1	LOC105667123
XM_012320423.2	LOC105667123
XM_012320424.2	LOC105667123
XM_012320426.1	LOC100647411
XM_020868617.1	LOC100652225
XM_020868618.1	LOC100652225
XM_020868625.1	LOC110120348
XM_020868624.1	LOC110120348
XM_020868619.1	LOC100652225
XM_020868626.1	LOC110120349
XM_003394361.3	LOC100647722
2836	TRNAL-CAA	
XM_003394320.3	LOC100652225
XM_012320872.2	LOC100652225
XM_020868620.1	LOC100652225
XM_003394318.3	LOC100651913
XM_020868621.1	LOC100651672
XM_003394319.3	LOC100652032
XM_003394317.3	LOC100651792
XM_012320862.2	LOC100650841
XM_020868622.1	LOC100651556
XM_012320866.2	LOC100650955
XM_012320865.2	LOC100650955
XM_012320870.2	LOC100650955
XM_012320867.2	LOC100650955
XM_012320856.2	LOC100651437
XM_012320857.2	LOC100651437
XM_012320855.2	LOC100651437
XM_012320859.2	LOC100651437
XM_012320860.2	LOC100651193
XM_012320861.2	LOC100651193
XM_012320851.2	LOC100650719
XM_012320852.2	LOC100650719
XM_020868446.1	LOC100651072
XM_020868447.1	LOC100651072
XM_020868448.1	LOC100651072
XM_012320850.2	LOC100647608
2862	TRNAV-AAC	
XM_003394308.3	LOC100650595
XM_012320849.2	LOC105667148
XM_012320848.2	LOC100650477
XM_012320847.2	LOC100650477
XM_003394307.3	LOC100650477
XM_012320845.2	LOC100650358
XM_003394306.3	LOC100650358
XM_012320844.2	LOC105667147
XM_020868488.1	LOC100650193
XM_003394305.3	LOC100650193
XM_012320836.2	LOC100650193
XM_012320838.2	LOC100650193
XM_012320837.2	LOC100650193
XM_012320841.1	LOC105667146
XM_012320840.2	LOC105667146
XM_012320842.2	LOC105667146
XM_012320843.2	LOC105667146
XM_003394359.3	LOC100647492
XM_020868487.1	LOC105667146
XM_003394358.3	LOC100647371
XM_003394304.3	LOC100649992
XM_020868699.1	LOC100649724
XM_012320824.2	LOC100649724
XM_020868700.1	LOC100649724
XM_020868702.1	LOC100649724
XM_020868698.1	LOC100649724
XM_020868705.1	LOC100649724
XM_020868701.1	LOC100649724
XM_020868704.1	LOC100649724
XM_020868697.1	LOC100649724
XM_020868696.1	LOC100649724
XM_020868703.1	LOC100649724
XM_003394302.3	LOC100649616
XM_003394301.3	LOC100649491
XM_003394297.3	LOC100649050
2898	TRNAM-CAU	
XM_003394300.3	LOC100649370
XM_012320890.2	LOC100647253
XM_003394296.3	LOC100648932
XM_012320822.2	LOC100631092
XM_012320819.2	LOC100648622
XM_020868511.1	LOC100648622
XM_003394293.3	LOC100648622
XM_012320821.2	LOC100648622
XM_012320818.1	LOC105667145
XM_020868473.1	LOC100647135
XM_012320806.2	LOC100647135
XM_012320814.2	LOC100647135
XM_012320808.2	LOC100647135
XM_012320817.2	LOC100647135
XM_020868470.1	LOC100647135
XM_012320805.2	LOC100647135
XM_020868471.1	LOC100647135
XM_012320816.2	LOC100647135
XM_012320811.2	LOC100647135
XM_012320810.2	LOC100647135
XM_012320812.2	LOC100647135
XM_012320813.2	LOC100647135
XM_020868472.1	LOC100647135
XM_012320809.1	LOC100647135
XM_012320798.2	LOC100647014
XM_012320802.2	LOC100647014
XM_012320801.2	LOC100647014
XM_012320799.2	LOC100647014
XM_012320803.2	LOC100647014
XM_012320800.2	LOC100647014
XM_020868533.1	LOC105667144
XM_012320796.2	LOC100648238
XM_020868532.1	LOC100648354
XM_012320794.2	LOC100648354
XM_020868531.1	LOC100646896
2934	TRNAL-CAG	
XM_012320792.2	LOC100648011
XM_003394289.3	LOC100648011
XM_003394288.3	LOC100647805
XM_003394285.3	LOC100647570
XM_012320790.2	LOC100647805
XM_012320791.2	LOC100647805
XM_012320787.2	LOC100647805
XM_020868536.1	LOC100647805
XM_012320789.2	LOC100647805
XM_020868534.1	LOC100647805
XM_020868535.1	LOC100647805
XM_003394287.3	LOC100647805
XM_012320788.2	LOC100647805
XM_003394286.3	LOC100647690
XM_003394284.3	LOC100647453
XM_003394283.3	LOC100647331
XM_012320786.2	LOC100647331
XM_020868688.1	LOC110120356
XM_012320784.2	LOC100647013
XM_012320783.2	LOC100647013
XM_012320782.2	LOC100647013
XM_012320785.2	LOC100647013
XM_012320781.2	LOC100647013
XM_003394281.3	LOC100647013
XM_003394279.3	LOC100646772
XM_003394277.3	LOC100646579
XM_012320780.2	LOC100646579
XM_012320779.2	LOC100646459
XM_003394276.3	LOC100646459
XM_003394275.3	LOC100646335
XM_012320777.2	LOC100646335
XM_020868469.1	LOC100646335
XM_012320776.2	LOC100646218
XM_003394273.3	LOC100646018
XM_003394274.3	LOC100646018
XM_012320775.2	LOC100646018
XM_012320774.2	LOC100646018
XM_003394272.3	LOC100645905
XM_012320770.2	LOC100645905
XM_020862588.1	LOC100645905
XM_020862589.1	LOC100645905
XM_020862590.1	LOC100645905
XM_003394269.3	LOC100645555
XM_003394267.3	LOC100645314
XM_012320766.2	LOC100645314
XM_012320769.2	LOC100645314
XM_012320768.2	LOC100645314
XM_012320767.2	LOC100645314
XM_020868545.1	LOC110120338
XM_020862592.1	LOC100645437
XR_002307605.1	LOC100645437
XM_003394270.2	LOC100645670
XM_012320764.2	LOC100645790
XM_012320765.2	LOC100645790
XM_003394271.3	LOC100645790
XM_020862591.1	LOC100644998
XM_003394266.3	LOC100645186
XM_003394263.3	LOC100644878
XM_012320758.2	LOC100644323
XM_003394262.3	LOC100644323
XM_012320759.2	LOC100644323
XM_003394258.3	LOC100644323
XM_003394259.3	LOC100644435
XM_012320761.2	LOC100644553
XM_003394260.3	LOC100644553
XM_020868628.1	LOC100644553
XM_012320757.2	LOC100644006
XM_012320756.2	LOC100644006
XM_003394256.3	LOC100644006
XM_012320755.2	LOC100644006
XM_012320751.2	LOC100643681
XM_003394252.3	LOC100643681
XM_012320749.2	LOC100643681
XM_012320752.2	LOC100643795
XM_012320753.2	LOC100643795
XM_003394253.3	LOC100643795
XM_012320754.1	LOC100643795
XM_003394251.2	LOC100643560
XM_012320748.2	LOC100643437
XM_003394250.3	LOC100643437
XM_012320743.2	LOC100643314
XM_012320747.2	LOC100643112
XM_020868445.1	LOC100643112
XM_012320746.2	LOC100643112
XM_012320745.2	LOC100643112
XR_001099771.1	LOC100643112
XM_003394245.3	LOC100642873
XR_001099770.2	LOC100642990
XR_002307604.1	LOC100642990
XM_003394243.3	LOC100642680
XM_003394244.3	LOC100642680
XM_020862578.1	LOC100642440
XM_012320738.2	LOC100646404
XM_012320739.2	LOC100646404
XR_002307603.1	LOC100646404
XM_003394241.3	LOC100642440
XM_003394240.3	LOC100642319
XM_012320737.2	LOC100642197
XM_020862579.1	LOC100652224
XM_012320736.2	LOC100652224
XM_003394238.3	LOC100652224
XM_012320735.2	LOC100652224
XM_012320730.2	LOC100651988
XM_012320734.1	LOC100651988
XM_012320731.1	LOC100651988
XM_012320729.1	LOC100651988
XM_020862580.1	LOC100651988
XM_012320732.2	LOC100651988
XM_003394237.2	LOC100652109
XM_003394235.3	LOC100651872
XM_020862582.1	LOC100651436
XM_012320727.2	LOC100651436
XM_020862583.1	LOC100651436
XM_012320728.2	LOC100651316
XM_020868406.1	LOC100650840
XM_003394226.3	LOC100650840
XM_012320724.2	LOC100651192
XR_002308935.1	LOC100651751
XM_003394234.3	LOC100651751
XM_012320726.2	LOC100650954
XM_012320725.2	LOC100650954
XM_003394227.3	LOC100650954
XM_020868411.1	LOC100650954
XM_020868408.1	LOC100646286
XM_020868410.1	LOC100646286
XM_020868407.1	LOC100646286
XM_020868409.1	LOC100646286
XM_003394228.3	LOC100651071
XM_003394224.3	LOC100650594
XM_020868689.1	LOC100650718
XM_003394223.3	LOC100650476
XM_012320723.2	LOC100650237
XM_020868690.1	LOC100650112
XM_003394348.3	LOC100646056
XM_012320717.2	LOC100649991
XM_012320718.2	LOC100649991
XM_012320716.2	LOC100649991
XM_020862586.1	LOC100645939
XM_012320715.2	LOC100645939
XM_020862584.1	LOC100645939
XM_020862585.1	LOC100645939
XM_012320714.2	LOC100645939
XR_001099768.2	LOC100645939
XR_001099767.2	LOC105667142
XM_003394346.2	LOC100645823
XM_003394218.3	LOC100649874
XM_003394217.3	LOC100649763
XM_012320713.2	LOC100649651
XM_003394216.3	LOC100649528
XM_020868542.1	LOC100649406
XM_012320712.2	LOC100649406
XM_020868544.1	LOC100649165
XM_020868543.1	LOC100649165
XM_012320709.2	LOC100649165
XR_002308968.1	LOC105667155
XR_002308970.1	LOC105667155
XR_002308969.1	LOC105667155
XM_012320889.2	LOC105667155
XM_020868546.1	LOC100645588
XM_003394212.3	LOC100649049
XM_012320703.2	LOC100648815
XM_012320707.2	LOC100648815
XM_012320701.2	LOC100648815
XM_012320702.2	LOC100648815
XM_012320704.2	LOC100648815
XM_012320705.2	LOC100648815
XM_012320708.2	LOC100648931
XM_012320694.2	LOC100648703
XM_012320697.2	LOC100648591
XR_002308971.1	LOC110120337
XM_003394209.3	LOC100648591
XM_012320698.2	LOC100648591
XM_012320700.2	LOC100648591
XM_012320699.2	LOC100648591
XM_012320696.2	LOC100648591
XM_020868541.1	LOC100648591
XM_012320693.2	LOC100648391
XM_003394207.3	LOC100648275
XM_003394206.3	LOC100648160
XM_003394205.3	LOC100648049
XM_003394204.3	LOC100647927
XM_012320691.2	LOC100647804
XM_012320686.2	LOC100647689
XM_012320690.2	LOC100647689
XM_003394202.3	LOC100647689
XM_012320688.2	LOC100647689
XM_020868474.1	LOC100647689
XM_012320687.2	LOC100647689
XM_012320685.2	LOC100647569
XM_003394201.3	LOC100647569
XM_003394343.3	LOC100645483
XM_020868476.1	LOC105667140
XM_012320682.2	LOC100647330
XM_020868475.1	LOC100647330
XM_012320683.2	LOC100647330
XM_003394200.3	LOC100647452
XM_003394198.3	LOC100647213
XM_020868547.1	LOC100645366
XM_003394195.3	LOC100646894
XM_012320677.2	LOC100646771
XM_020868664.1	LOC100646771
XM_020868665.1	LOC100646771
XM_012320673.1	LOC105667139
XM_003394196.3	LOC100647012
XM_012320676.2	LOC100647012
XM_012320674.2	LOC100647012
XM_003394193.3	LOC100646650
XM_003394192.3	LOC100646529
XM_020868666.1	LOC100646529
XM_012320671.2	LOC100646403
XM_003394342.3	LOC100645238
XM_003394190.3	LOC100646285
XM_003394189.3	LOC100646172
XM_012320668.2	LOC100646172
XM_003394188.3	LOC100646055
XM_020868668.1	LOC100646055
XM_012320667.2	LOC100645904
XM_012320666.2	LOC100645705
XM_020868465.1	LOC100645705
XM_003394186.3	LOC100645705
XM_012320664.2	LOC105667138
XM_012320665.2	LOC105667138
XM_003394182.3	LOC100645365
XM_003394183.3	LOC100645482
XM_020868675.1	LOC100644997
XM_012320661.2	LOC100644997
XM_012320663.2	LOC100645237
XM_012320662.2	LOC100645237
XM_003394184.3	LOC100645587
XM_012320660.2	LOC100645116
XM_003394179.2	LOC100644877
XM_012320650.1	LOC105667137
XM_020868672.1	LOC100644751
XM_020868673.1	LOC100644751
XM_003394177.2	LOC100644512
XM_012320656.1	LOC100644512
XM_012320655.1	LOC100644512
XM_012320659.1	LOC100644512
XM_012320657.1	LOC100644512
XR_002308985.1	LOC100644512
XM_020868676.1	LOC100644512
XM_020868677.1	LOC100644512
XR_002308986.1	LOC110120355
XM_020868674.1	LOC100645117
XM_003394176.3	LOC100644391
XM_012320647.1	LOC100643727
XM_012320646.1	LOC100643727
XM_012320649.1	LOC100643727
XM_003394174.3	LOC100644163
XM_012320645.2	LOC100643969
XM_020868680.1	LOC100643845
XM_020868679.1	LOC100643845
XM_003394171.3	LOC100643845
XM_012320638.2	LOC100643845
XM_020868685.1	LOC100643845
XM_020868681.1	LOC100643845
XM_020868684.1	LOC100643845
XM_020868683.1	LOC100643845
XM_020868682.1	LOC100643845
XM_020868686.1	LOC100643845
XM_003394175.3	LOC100644283
XM_012320633.2	LOC100644999
XM_012320632.2	LOC100644999
XM_012320628.2	LOC100644999
XR_002308959.1	LOC100644999
XM_012320616.2	LOC100644999
XR_001099763.2	LOC100644999
XR_001099765.2	LOC100644999
XM_012320631.2	LOC100644999
XM_012320629.2	LOC100644999
XM_012320624.2	LOC100644999
XM_012320621.2	LOC100644999
XM_012320627.2	LOC100644999
XM_012320622.2	LOC100644999
XM_012320620.2	LOC100644999
XM_012320618.2	LOC100644999
XM_012320626.2	LOC100644999
XM_012320625.2	LOC100644999
XM_012320623.2	LOC100644999
XR_001099764.2	LOC100644999
XM_012320884.2	LOC100644753
XM_012320634.2	LOC100643153
XM_003394166.3	LOC100643153
XM_012320637.2	LOC100643153
XM_012320636.2	LOC100643153
XM_003394168.3	LOC100643276
XM_012320613.2	LOC100643276
XM_012320614.2	LOC100643033
XM_020868527.1	LOC110120332
XM_003394169.3	LOC100643478
XM_012320615.2	LOC100643604
XR_001099758.2	LOC100642719
XM_012320610.2	LOC100642719
XR_001099761.2	LOC100642719
XR_001099759.2	LOC100642719
XR_001099760.2	LOC100642719
XR_002308960.1	LOC105667136
XM_020868526.1	LOC100642836
XM_003394162.3	LOC100642600
XM_020868467.1	LOC100644633
XM_003394161.3	LOC100642481
XM_020868468.1	LOC100642360
XM_003394160.3	LOC100642360
XM_003394159.3	LOC100642238
XM_012320606.1	LOC105667135
XM_012320607.2	LOC105667135
XM_003394158.3	LOC100652271
XM_012320605.2	LOC100652153
XM_012320604.2	LOC100652031
XM_012320603.2	LOC100652031
XR_001099757.2	LOC100651912
XM_003394155.3	LOC100651912
XM_012320599.2	LOC100651791
XM_020862596.1	LOC110119188
XM_012320598.2	LOC100651791
XM_020862594.1	LOC100651791
XM_012320597.2	LOC100651791
XM_012320596.2	LOC100651791
XM_012320595.2	LOC100651791
XM_020862595.1	LOC100651791
XM_012320602.2	LOC100651791
XM_003394153.3	LOC100631094
XM_012320591.2	LOC100651361
XM_012320592.2	LOC100651361
XM_012320593.2	LOC100651361
XM_012320594.2	LOC100651361
XM_012320588.2	LOC100651361
XM_012320589.2	LOC100651361
XM_012320590.2	LOC100651361
XM_020868614.1	LOC100651361
XM_003394152.3	LOC100651555
XM_003394149.3	LOC100651240
XM_003394148.3	LOC100651119
XM_003394147.3	LOC100650995
XM_020868615.1	LOC100650875
XM_012320586.2	LOC100650875
XM_003394145.3	LOC100650756
XM_012320584.2	LOC100650756
XM_012320585.2	LOC100650756
XM_003394144.3	LOC100650633
XM_012320579.2	LOC100650432
XM_020868480.1	LOC100650432
XM_020868478.1	LOC100650432
XM_003394143.3	LOC100650432
XM_012320583.2	LOC100650432
XM_020868479.1	LOC100650432
XM_012320580.2	LOC100650432
XM_003394142.3	LOC100650432
XM_020868481.1	LOC100650432
XM_012320582.2	LOC100650432
XR_002308956.1	LOC110120328
XM_012320882.2	LOC105667154
XM_020868649.1	LOC105667154
XM_003394140.3	LOC100650192
XM_012320578.2	LOC100650314
XM_020868530.1	LOC100650314
XM_003394141.3	LOC100650314
XM_012320880.2	LOC100644164
XM_012320576.2	LOC100650070
XM_012320574.2	LOC100650070
XM_012320577.2	LOC100650070
XM_003394139.3	LOC100650070
XR_002308951.1	LOC110120323
XM_003394137.3	LOC100649873
XM_003394136.3	LOC100649762
XM_003394135.3	LOC100649650
XM_020868670.1	LOC100649405
XM_012320572.2	LOC100649405
XM_003394133.3	LOC100649405
XM_012320573.2	LOC100649527
XM_003394134.3	LOC100649527
XM_012320567.2	LOC100649285
XM_012320569.2	LOC100649285
XM_012320568.2	LOC100649285
XM_012320566.2	LOC100649285
XM_003394132.3	LOC100649285
XM_012320565.2	LOC100649083
XM_003394131.3	LOC100649083
XM_012320562.2	LOC100643922
XM_012320563.2	LOC100643922
XM_012320561.2	LOC100643922
XM_012320564.2	LOC100643922
XM_012320559.2	LOC105667133
XM_020868477.1	LOC100648968
XM_003394130.3	LOC100648968
3320	TRNAH-GUG	
XM_020868422.1	LOC100648737
XM_012320555.2	LOC100648737
XM_012320556.2	LOC100648737
XM_003394129.3	LOC100648852
XM_012320554.2	LOC100643796
XM_020868538.1	LOC105667132
XM_012320550.2	LOC105667132
XM_012320553.2	LOC100648621
XM_012320551.2	LOC100648621
XM_003394126.2	LOC100648505
XM_012320547.2	LOC100648390
XM_012320546.2	LOC100648390
XM_012320543.2	LOC100648390
XM_012320542.2	LOC100648390
XM_012320541.2	LOC100648390
XM_012320544.2	LOC100648390
XR_002308946.1	LOC100648390
XM_012320540.2	LOC100648390
XM_012320548.2	LOC100648390
XM_020868440.1	LOC110120319
XM_003394124.3	LOC100648274
XM_020868444.1	LOC100648274
XM_020868443.1	LOC100648274
XM_020868442.1	LOC100648274
XM_020868441.1	LOC100648274
XM_003394123.3	LOC100648159
XM_003394122.3	LOC100648048
XM_020868604.1	LOC100643682
XM_003394119.3	LOC100647721
XM_020868605.1	LOC100647837
XR_002308979.1	LOC100647837
XM_003394120.3	LOC100647837
XM_003394117.3	LOC100647412
XM_012320537.2	LOC100647412
XM_003394116.3	LOC100647412
XM_003394115.3	LOC100647290
XR_001099756.2	LOC100647607
XR_001099755.2	LOC100647607
XR_001099754.2	LOC100647607
XM_012320536.2	LOC100647607
XM_012320535.2	LOC100647607
XM_003394118.3	LOC100647607
XM_003394114.3	LOC100647177
XM_012320533.2	LOC100647058
XM_003394112.3	LOC100646941
XM_020868549.1	LOC100646941
XM_003394111.3	LOC100646819
XM_003394330.3	LOC100643561
XM_012320530.2	LOC100643561
XM_003394110.3	LOC100646618
XM_012320528.2	LOC105667130
XM_012320529.2	LOC100646498
XM_003394109.2	LOC100646375
XM_012320524.2	LOC100646171
XM_012320527.2	LOC100645938
XM_003394106.3	LOC100646054
XM_003394103.3	LOC100645669
XM_020868420.1	LOC100645669
XM_003394102.3	LOC100645554
XM_012320521.2	LOC100645554
XM_012320522.2	LOC100645554
XM_012320520.2	LOC100645554
XR_001099752.2	LOC100645554
XM_012320519.2	LOC100645554
XM_012320518.2	LOC100645185
XM_012320516.2	LOC100645436
XM_003394100.3	LOC100645313
XM_012320517.2	LOC100645313
XM_003394098.3	LOC100645072
XM_012320515.2	LOC100644956
XM_012320514.2	LOC105667129
XM_003394096.3	LOC100644839
XM_003394095.2	LOC100644713
XM_012320512.2	LOC100644595
XM_003394089.3	LOC100644005
XM_012320510.2	LOC100644477
XM_003394093.3	LOC100644477
XM_020868486.1	LOC100644477
XM_012320511.2	LOC100644477
XM_003394086.3	LOC100643643
XM_003394085.3	LOC100643521
XM_003394084.2	LOC100643399
XM_003394088.3	LOC100643880
XM_020862606.1	LOC100644359
XM_012320508.2	LOC100644359
XM_003394090.3	LOC100644121
XM_012320507.2	LOC100643757
XM_012320506.1	LOC105667128
XM_012320505.2	LOC100644244
XM_003394091.2	LOC100644244
XR_001099751.2	LOC105667127
XM_012320504.2	LOC100643357
XM_003394083.3	LOC100643275
XM_003394082.3	LOC100643152
XM_003394081.3	LOC100643032
XM_012320503.2	LOC100642918
XM_020868418.1	LOC100642513
XM_012320496.2	LOC100642630
XM_020868419.1	LOC100642630
XM_012320497.2	LOC100642398
XM_020868414.1	LOC100642398
XM_020868416.1	LOC100642398
XM_012320498.2	LOC100642398
XM_020868417.1	LOC100642398
XM_020868415.1	LOC100642398
XM_003394077.3	LOC100642398
XM_012320499.1	LOC100642196
XM_012320502.1	LOC100642196
XM_012320500.1	LOC100642196
XM_012320501.1	LOC100642196
XM_003394074.3	LOC100652108
XM_012320494.2	LOC100652108
XM_020868598.1	LOC100652108
XM_020868599.1	LOC100652223
XM_003394075.3	LOC100652223
XM_020868602.1	LOC100651987
XM_003394073.3	LOC100651987
XM_012320491.2	LOC100651871
XM_020868600.1	LOC100651671
XM_003394071.3	LOC100651671
XR_001099750.2	LOC105667126
XM_003394070.3	LOC100651554
XM_020868601.1	LOC100651554
XM_012320488.2	LOC100651435
XM_012320487.2	LOC100651315
XM_012320486.2	LOC100651315
XM_003394068.3	LOC100651315
XM_012320485.2	LOC100651315
XM_003394067.3	LOC100651191
XM_003394066.3	LOC100651070
XM_012320483.1	LOC100651070
XM_012320484.2	LOC100651070
XM_003394065.3	LOC100650953
XM_003394064.3	LOC100650839
XM_020868437.1	LOC100650839
XM_020868436.1	LOC100650839
XM_012320478.1	LOC100650717
XM_012320479.2	LOC105665631
XR_002308944.1	LOC110120318
XR_002308945.1	LOC110120318
XM_012320477.2	LOC100650393
XM_012320463.2	LOC100649649
XM_012320466.2	LOC100649649
XM_012320469.2	LOC100649649
XM_012320468.2	LOC100649649
XM_020868569.1	LOC110120345
XM_020868570.1	LOC100650191
XM_003394061.3	LOC100650191
XM_020868572.1	LOC100650191
XM_020868571.1	LOC100650191
XM_012320470.2	LOC100649761
